iter	Logloss
125	0.01788182373
126	0.01777964606
127	0.01773009973
128	0.01765694411
129	0.0175891106
130	0.01751669193
131	0.01740635839
132	0.01731883475
133	0.01717907457
134	0.01712187117
135	0.0170718918
136	0.01698848439
137	0.01693524814
138	0.01681229796
139	0.01669633887
140	0.016634383
141	0.01659932574
142	0.01652396533
143	0.01642466479
144	0.01637756197
145	0.01633208606
146	0.01619391986
147	0.01608382225
148	0.01603592609
149	0.01595445864
150	0.01592159948
151	0.01586596969
152	0.01575315497
153	0.01570033736
154	0.01559276294
155	0.0154870154
156	0.01540114634
157	0.0153001309
158	0.01524113287
159	0.01522152422
160	0.01517846734
161	0.01509833533
162	0.01506845876
163	0.01504096656
164	0.01497613716
165	0.01491477993
166	0.01482463854
167	0.01474753831
168	0.01468426967
169	0.01464310484
170	0.01459062155
171	0.01456790224
172	0.01453268439
173	0.01448304146
174	0.01443196651
175	0.0144099324
176	0.01433140787
177	0.01426032064
178	0.01421213237
179	0.0141533195
180	0.01411455478
181	0.01409262131
182	0.01404896409
183	0.01398594788
184	0.0139645885
185	0.01394786542
186	0.01389520722
187	0.01386203452
188	0.01381491288
189	0.01373222829
190	0.01366699629
191	0.0136341536
192	0.01359794069
193	0.01358361562
194	0.01357782429
195	0.01351088041
196	0.01346076456
197	0.01342399718
198	0.01336877225
199	0.01334645342
200	0.01331259477
201	0.01323097622
202	0.01321934055
203	0.01319328472
204	0.0131626441
205	0.01314102555
206	0.01310651995
207	0.01308390271
208	0.01306202988
209	0.01297923699
210	0.01296422095
211	0.01289508947
212	0.01287035716
213	0.01282583095
214	0.01279321654
215	0.01276697403
216	0.01271389095
217	0.01268769401
218	0.01267649267
219	0.01265509103
220	0.01263129583
221	0.01260609903
222	0.0125825293
223	0.012550385
224	0.01248448312
225	0.01244180161
226	0.01241692413
227	0.01236779143
228	0.01234922011
229	0.01231654375
230	0.01226666399
231	0.01225354266
232	0.01223321885
233	0.01221630787
234	0.01219020564
235	0.0121518942
236	0.01213127796
237	0.01210737801
238	0.01207187745
239	0.01203582511
240	0.0120175281
241	0.01198499303
242	0.01197205665
243	0.01194015934
244	0.01192559478
245	0.01187363956
246	0.0118618921
247	0.0118393986
248	0.01177674947
249	0.01176171369
250	0.01174136103
251	0.01171891496
252	0.011695714
253	0.01168490727
254	0.0116610582
255	0.0116115082
256	0.01158742731
257	0.01153173006
258	0.01149576579
259	0.01148669571
260	0.01147218973
261	0.01144615815
262	0.01142657982
263	0.01140941344
264	0.01138676195
265	0.01136483105
266	0.01133783589
267	0.01131757842
268	0.01130346911
269	0.01128845771
270	0.01127691296
271	0.01124546985
272	0.01122372457
273	0.01116964299
274	0.01112963124
275	0.01110216425
276	0.01107808536
277	0.01106421911
278	0.01104532387
279	0.0110219571
280	0.01098316424
281	0.0109483463
282	0.0109055917
283	0.0108838123
284	0.01087264124
285	0.01082326678
286	0.01080551231
287	0.01077919344
288	0.01074280071
289	0.01073322371
290	0.01072222155
291	0.01070367562
292	0.01068665755
293	0.01063948457
294	0.01062323923
295	0.01061002709
296	0.01060185688
297	0.01056931704
298	0.01056069159
299	0.01054686516
300	0.01052418705
301	0.01049619593
302	0.01044748787
303	0.01041912662
304	0.0104024477
305	0.01037388502
306	0.01034841716
307	0.0103484037
308	0.01032665691
309	0.01031122227
310	0.01029303832
311	0.0102392906
312	0.0102204033
313	0.01019845166
314	0.01013564249
315	0.01009721481
316	0.01006708657
317	0.01003216988
318	0.01001193058
319	0.009967114582
320	0.009941199557
321	0.00989026689
322	0.009853339371
323	0.009815544194
324	0.009810128652
325	0.009795657563
326	0.009766009926
327	0.009737058244
328	0.009724203751
329	0.009715694525
330	0.009702229573
331	0.009673078698
332	0.009655407436
333	0.009644279528
334	0.0096271029
335	0.009611442963
336	0.009593912355
337	0.009557015732
338	0.009533643143
339	0.009511263214
340	0.009494837297
341	0.009465271372
342	0.009421022082
343	0.009415369541
344	0.009387136921
345	0.009364031961
346	0.009344210997
347	0.009311859792
348	0.009289538054
349	0.009276841534
350	0.009242256525
351	0.00920888222
352	0.009184966617
353	0.009178327559
354	0.009152042522
355	0.009133238771
356	0.00912829611
357	0.009103443791
358	0.009072808946
359	0.009040645318
360	0.009020630955
361	0.009005078335
362	0.008974547301
363	0.008956781414
364	0.008931068985
365	0.008894399982
366	0.008888932869
367	0.008881338244
368	0.008855548035
369	0.008846828428
370	0.008822565555
371	0.008799445086
372	0.008760265271
373	0.008721236693
374	0.008709729732
375	0.0087030202
376	0.008681013695
377	0.00866329248
378	0.008647488294
379	0.008627912068
380	0.008598389288
381	0.00857148496
382	0.008560863273
383	0.00854664831
384	0.008536419432
385	0.008526310221
386	0.008501819384
387	0.008464897274
388	0.008447680219
389	0.008439777092
390	0.008433213612
391	0.008398598794
392	0.008380338878
393	0.008349043637
394	0.008340243526
395	0.008323029841
396	0.008312495732
397	0.008270046052
398	0.008233275416
399	0.008205756934
400	0.008190010181
401	0.008168100342
402	0.008163725372
403	0.008126266938
404	0.008095238425
405	0.008081236614
406	0.008059274105
407	0.008029488315
408	0.008017106459
409	0.007995216933
410	0.007970524257
411	0.00794286382
412	0.007918566744
413	0.007902474881
414	0.007863333494
415	0.007852525126
416	0.007825720817
417	0.00780179504
418	0.007780027638
419	0.007758701176
420	0.007748589497
421	0.007733605023
422	0.00771324591
423	0.007683560068
424	0.007652573863
425	0.007633759951
426	0.007611091344
427	0.007574393601
428	0.007538252986
429	0.007518937205
430	0.00749521049
431	0.007471992853
432	0.007457500059
433	0.007448881528
434	0.007424157998
435	0.007401909111
436	0.007387100432
437	0.007358694658
438	0.007323199823
439	0.007323194192
440	0.007277959388
441	0.007264322367
442	0.007250093415
443	0.007240953906
444	0.007219997203
445	0.007212533978
446	0.007179526333
447	0.00716028716
448	0.007136539141
449	0.007118751987
450	0.007111322737
451	0.007091424862
452	0.007083043235
453	0.007078145066
454	0.007066885461
455	0.007061370603
456	0.007048938132
457	0.007040977022
458	0.007032701729
459	0.007017191077
460	0.00699834529
461	0.006977576597
462	0.006970670079
463	0.006954474065
464	0.006944107172
465	0.006917152242
466	0.006903521868
467	0.006891097788
468	0.006876296209
469	0.006869945168
470	0.006852200993
471	0.006844352899
472	0.006840900819
473	0.006811074266
474	0.006797520296
475	0.00676884852
476	0.00675595402
477	0.006722049371
478	0.006711583578
479	0.006691722597
480	0.006680752951
481	0.006676099197
482	0.006657308335
483	0.006641567504
484	0.006623721046
485	0.006590236609
486	0.00656197705
487	0.006552265793
488	0.006539500351
489	0.006518179485
490	0.006496776503
491	0.006467266247
492	0.006463082632
493	0.006443981021
494	0.006416819348
495	0.006411375536
496	0.006393224842
497	0.006378400181
498	0.006359828943
499	0.006349599558
500	0.006329229923
501	0.006312710116
502	0.006300700849
503	0.006288289562
504	0.006254640694
505	0.006243375344
506	0.006238513921
507	0.006224994884
508	0.00621845372
509	0.006192737347
510	0.006183386882
511	0.006160071725
512	0.006143387624
513	0.006101174867
514	0.006093861028
515	0.006081688469
516	0.006061472615
517	0.006036130093
518	0.006027920307
519	0.006010812408
520	0.005997082008
521	0.00599065503
522	0.005973900852
523	0.00595929424
524	0.005937693226
525	0.005917358735
526	0.005898903528
527	0.005896405237
528	0.0058808841
529	0.005861474925
530	0.005846242796
531	0.005830363216
532	0.005807588453
533	0.005796310749
534	0.005773004173
535	0.005765124455
536	0.005755288024
537	0.005739012789
538	0.00572339041
539	0.005716639195
540	0.005694803344
541	0.005676767098
542	0.005676759357
543	0.005670722866
544	0.005652362274
545	0.005637643628
546	0.00562095976
547	0.005606326952
548	0.005593813637
549	0.005570970762
550	0.005536727154
551	0.00551373126
552	0.005501776864
553	0.005488084619
554	0.005473270401
555	0.005465651876
556	0.005452850322
557	0.005437443566
558	0.005422304375
559	0.00540031412
560	0.005372948018
561	0.005352173808
562	0.005333839869
563	0.005315837873
564	0.005294928628
565	0.00527507162
566	0.005251325974
567	0.005236832565
568	0.005229489857
569	0.005216276884
570	0.005197782957
571	0.00518018085
572	0.005160479606
573	0.005147741594
574	0.005133766491
575	0.005114310531
576	0.005095617965
577	0.005077130219
578	0.005058748981
579	0.0050462519
580	0.005029398473
581	0.005017018805
582	0.004998785496
583	0.004989070133
584	0.004977219107
585	0.004959514133
586	0.004949947182
587	0.004933196549
588	0.00492946614
589	0.004919026102
590	0.004908869713
591	0.004900705257
592	0.004895541039
593	0.004878236297
594	0.004864597462
595	0.004849131261
596	0.004840435523
597	0.004824111227
598	0.004808303597
599	0.004798638609
600	0.004784698238
601	0.004769934133
602	0.004762519144
603	0.004760152809
604	0.004744730682
605	0.004728342945
606	0.004719205981
607	0.004702587942
608	0.004697275002
609	0.004697266537
610	0.004682269569
611	0.004673416886
612	0.004660504725
613	0.004646719522
614	0.004630731793
615	0.004626525142
616	0.004610923307
617	0.00460172336
618	0.004601711461
619	0.004593197028
620	0.004587771327
621	0.004572001515
622	0.004553599032
623	0.004536927931
624	0.004520445021
625	0.004505684726
626	0.004497508475
627	0.004476622377
628	0.004468659673
629	0.004461545871
630	0.004446438339
631	0.004433026201
632	0.004425305347
633	0.004406671099
634	0.004386938435
635	0.004374326567
636	0.004360300688
637	0.004346594017
638	0.004339064819
639	0.004326488092
640	0.004319601644
641	0.004316118744
642	0.004313627117
643	0.004300167209
644	0.0042934831
645	0.004280333986
646	0.004260252623
647	0.004243049112
648	0.004235814627
649	0.004221383976
650	0.004204772073
651	0.004192061117
652	0.004185206725
653	0.004178814241
654	0.004166382939
655	0.004160195908
656	0.004152688962
657	0.004140520009
658	0.004124228664
659	0.004117335897
660	0.004117320177
661	0.004105500167
662	0.004105506131
663	0.004100360789
664	0.004090489497
665	0.004077295449
666	0.004066244952
667	0.004061677688
668	0.004046730011
669	0.004046737643
670	0.004035187618
671	0.004025542278
672	0.00401492552
673	0.004008579264
674	0.003997219328
675	0.003990977392
676	0.003976436654
677	0.003959552191
678	0.003945668558
679	0.003934419697
680	0.003925323019
681	0.003916181717
682	0.003911966361
683	0.003905345431
684	0.003896165354
685	0.00388268973
686	0.003873007256
687	0.003868229386
688	0.003864184346
689	0.003856605361
690	0.003847834735
691	0.003833234683
692	0.003819684208
693	0.003807802041
694	0.00380383604
695	0.003797694796
696	0.003789175013
697	0.003780757609
698	0.003771984299
699	0.003761321912
700	0.003751863912
701	0.003742974034
702	0.003729148072
703	0.003719161165
704	0.003708899921
705	0.003708884438
706	0.003696113642
707	0.003685678196
708	0.003675718382
709	0.003665930288
710	0.003661659394
711	0.003650415423
712	0.003640855385
713	0.003629679831
714	0.003629680076
715	0.003620276798
716	0.003607784131
717	0.003607784131
718	0.003602030022
719	0.003602017041
720	0.003602017041
721	0.003591117903
722	0.003580233584
723	0.003580229494
724	0.003580227042
725	0.003580227224
726	0.003580211952
727	0.0035802157
728	0.003580214636
729	0.003580206607
730	0.00358019653
731	0.003580206243
732	0.003580197198
733	0.003580195143
734	0.003580193877
735	0.003580186481
736	0.003580177886
737	0.00358015602
738	0.003580160303
739	0.003580160313
740	0.003580157291
741	0.003580157536
742	0.003580160346
743	0.003580150533
744	0.003580131421
745	0.003580121413
746	0.003580100604
747	0.003580098721
748	0.003580104751
749	0.003580100029
750	0.003580088648
751	0.003580107277
752	0.003580090285
753	0.003580095455
754	0.003580088603
755	0.00358008786
756	0.003580086864
757	0.003580076645
758	0.003580092898
759	0.003580070334
760	0.003580066018
761	0.003580064142
762	0.003580060061
763	0.003580052553
764	0.003580035048
765	0.003580036292
766	0.003580039805
767	0.003580031641
768	0.003580015282
769	0.00358003572
770	0.003580021991
771	0.00358001543
772	0.003580021385
773	0.003580015944
774	0.003579991136
775	0.003579987995
776	0.003579978168
777	0.00357998447
778	0.003579976754
779	0.003579964057
780	0.003579943508
781	0.003579949977
782	0.003579955277
783	0.003579943704
784	0.003579956088
785	0.00357994185
786	0.003579938493
787	0.003579934526
788	0.003579920471
789	0.003579925178
790	0.003579915847
791	0.003579932806
792	0.003579930374
793	0.00357992386
794	0.003579917845
795	0.003579911455
796	0.003579900211
797	0.003579898141
798	0.003579896057
799	0.003579883915
800	0.003579872202
801	0.003579874594
802	0.003579866779
803	0.003579861333
804	0.003579854709
805	0.003579839495
806	0.003579831627
807	0.003579838902
808	0.003579826348
809	0.003579807211
810	0.003579803511
811	0.003579788689
812	0.003579800309
813	0.003579791598
814	0.003579770338
815	0.003579757328
816	0.003579767475
817	0.003579774528
818	0.003579765533
819	0.003579765062
820	0.003579758698
821	0.003579751098
822	0.003579758386
823	0.003579757058
824	0.003579738166
825	0.003579738447
826	0.003579742672
827	0.003579751254
828	0.00357973584
829	0.003579727981
830	0.003579718899
831	0.003579718461
832	0.003579713706
833	0.003579715605
834	0.003579710624
835	0.003579724155
836	0.003579719265
837	0.003579708374
838	0.003579712831
839	0.003579702023
840	0.003579708942
841	0.003579715788
842	0.003579705751
843	0.003579698578
844	0.003579691581
845	0.003579695298
846	0.003579678301
847	0.003579676431
848	0.003579674289
849	0.003579682215
850	0.003579665671
851	0.003579657833
852	0.003579655581
853	0.003579654123
854	0.003579660786
855	0.003579654333
856	0.003579649998
857	0.003579640285
858	0.003579651695
859	0.003579647859
860	0.003579633288
861	0.003579653599
862	0.003579644399
863	0.003579641523
864	0.003579630907
865	0.003579628546
866	0.003579624017
867	0.00357963317
868	0.003579625365
869	0.003579610811
870	0.003579618561
871	0.003579607356
872	0.003579606858
873	0.003579605209
874	0.003579603804
875	0.00357960395
876	0.003579605596
877	0.00357958789
878	0.003579592218
879	0.003579568008
880	0.00357958231
881	0.003579577646
882	0.003579578368
883	0.003579569192
884	0.003579564782
885	0.003579553125
886	0.003579575323
887	0.003579557889
888	0.003579549102
889	0.003579542589
890	0.003579551293
891	0.003579559109
892	0.003579559498
893	0.003579571522
894	0.003579561306
895	0.003579547715
896	0.003579533543
897	0.003579545664
898	0.003579536147
899	0.003579543516
900	0.003579532381
901	0.003579521268
902	0.003579522041
903	0.003579527777
904	0.003579520069
905	0.003579519412
906	0.003579509607
907	0.003579506315
908	0.003579511943
909	0.003579516517
910	0.003579515404
911	0.003579508756
912	0.003579502339
913	0.003579501116
914	0.003579513305
915	0.003579497987
916	0.003579501653
917	0.003579488938
918	0.003579485115
919	0.003579489224
920	0.003579472327
921	0.003579475719
922	0.00357948335
923	0.003579477574
924	0.003579481707
925	0.003579465413
926	0.003579464372
927	0.003579455252
928	0.003579450844
929	0.003579464817
930	0.003579455799
931	0.003579456137
932	0.003579448009
933	0.003579450197
934	0.003579446291
935	0.003579445603
936	0.00357945216
937	0.003579436733
938	0.003579436733
939	0.003579436733
940	0.003579436733
941	0.00357942951
942	0.00357942951
943	0.003579437913
944	0.003579437913
945	0.003579421579
946	0.003579444527
947	0.003579426313
948	0.003579420606
949	0.003579422302
950	0.003579422302
951	0.003579412756
952	0.003579413328
953	0.003579413802
954	0.003579414716
955	0.003579413179
956	0.003579398822
957	0.003579398822
958	0.003579392032
959	0.003579391256
960	0.003579389828
961	0.003579377965
962	0.003579362311
963	0.003579359102
964	0.003579367566
965	0.003579367566
966	0.003579367566
967	0.003579351284
968	0.003579351284
969	0.003579351284
970	0.003579351284
971	0.003579344747
972	0.003579344747
973	0.003579339726
974	0.003579337683
975	0.003579337683
976	0.003579323657
977	0.003579318282
978	0.003579321226
979	0.003579314217
980	0.003579307123
981	0.003579307123
982	0.003579313704
983	0.003579313704
984	0.003579285437
985	0.003579292572
986	0.003579286548
987	0.003579272397
988	0.003579269923
989	0.003579265228
990	0.003579263969
991	0.003579250326
992	0.003579240125
993	0.003579240458
994	0.00357922568
995	0.003579215269
996	0.003579219985
997	0.003579195108
998	0.003579195108
999	0.003579195108
